ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science,kfold
8502,0,0,1,0,0,0,0,0,0,1,0,1,2
8501,0,0,0,1,0,0,0,0,0,1,0,0,2
8500,0,1,0,0,0,0,0,0,0,1,0,0,2
8499,1,0,0,0,0,0,0,0,0,0,0,0,1
8498,1,0,0,0,0,0,0,0,0,0,0,1,2
8497,0,1,0,0,0,0,0,0,0,0,0,0,1
8496,0,1,0,0,0,0,0,0,0,1,1,1,1
8495,1,0,0,0,0,0,0,0,0,0,0,1,2
8491,1,0,0,0,0,0,1,0,0,0,0,0,2
8490,1,0,0,0,0,0,0,0,0,0,0,1,2
8489,1,0,0,0,0,0,0,0,0,0,0,1,2
8488,0,1,0,0,0,0,0,0,0,0,0,0,1
8487,0,1,0,0,0,0,0,0,0,1,0,1,2
8486,1,0,0,0,0,0,0,0,0,0,0,1,2
8485,1,0,0,0,0,0,0,0,0,0,0,0,1
8518,0,1,0,0,0,0,0,0,0,1,0,0,2
8519,0,0,0,1,0,0,0,0,0,1,0,1,1
8520,1,0,0,0,0,0,0,0,0,0,0,1,2
8541,0,1,0,0,0,0,0,0,0,1,0,0,2
8558,1,0,0,0,0,0,0,0,0,1,0,0,1
8556,0,0,1,0,0,0,1,0,0,0,0,0,2
8555,0,1,0,0,0,0,0,0,0,0,0,0,1
8554,1,0,0,0,0,0,0,0,0,0,0,0,1
8552,0,1,0,0,0,0,0,0,0,0,0,0,1
8550,0,0,1,0,0,0,0,0,0,0,0,1,1
8549,0,1,0,0,0,0,0,0,0,0,0,0,1
8547,0,0,0,1,0,0,0,0,0,1,0,0,2
8546,0,0,1,0,0,0,1,0,0,0,0,1,2
8545,1,0,0,0,0,0,0,0,0,1,0,0,1
8544,0,1,0,0,0,0,0,0,0,1,0,0,2
8543,0,0,0,1,0,0,0,0,0,0,0,0,1
8542,0,1,0,0,0,0,0,0,0,0,0,0,1
8540,1,0,0,0,0,0,0,0,0,1,0,0,1
8521,0,1,0,0,0,0,0,0,0,0,0,1,2
8538,0,0,0,1,0,0,0,0,0,1,0,0,2
8537,0,0,1,0,0,0,0,0,0,0,0,1,1
8536,0,0,1,0,0,0,0,0,0,1,0,1,2
8535,0,0,0,1,0,0,0,0,0,1,0,0,2
8534,1,0,0,0,0,0,0,0,0,1,0,0,1
8533,0,0,0,1,0,0,0,0,0,1,0,0,2
8532,0,0,1,0,0,0,1,0,0,1,0,0,2
8529,1,0,0,0,0,0,0,0,0,1,0,0,1
8528,0,1,0,0,0,0,0,0,0,1,0,0,2
8526,0,1,0,0,0,0,1,0,0,0,0,1,2
8525,1,0,0,0,0,0,0,0,0,0,0,1,2
8523,0,0,0,0,1,0,0,0,0,1,0,1,1
8522,1,0,0,0,0,0,0,0,0,0,0,0,1
8308,1,0,0,0,0,0,0,0,0,0,0,1,2
8307,1,0,0,0,0,0,0,0,0,1,0,1,1
8305,0,1,0,0,0,0,1,0,0,1,0,1,1
8106,0,1,0,0,0,0,0,0,0,0,0,0,1
8103,1,0,0,0,0,0,0,0,0,1,0,0,1
8102,0,1,0,0,0,0,0,0,0,0,0,1,2
8099,0,1,0,0,0,0,1,0,0,0,0,1,2
8098,1,0,0,0,0,0,0,0,0,0,0,1,2
8096,0,1,0,0,0,0,0,0,0,0,0,1,2
8095,0,0,1,0,0,0,0,0,0,1,0,1,2
8094,0,0,1,0,0,0,0,0,0,0,0,0,2
8092,0,0,0,1,0,0,0,0,0,0,0,0,1
8091,0,0,1,0,0,0,0,0,0,0,0,0,2
8089,0,0,1,0,0,0,0,0,0,1,0,1,2
8088,0,0,0,0,1,0,0,0,0,1,0,0,1
8086,0,0,1,0,0,0,1,0,0,0,0,1,2
8084,1,0,0,0,0,0,0,0,0,0,0,0,1
8082,0,0,1,0,0,0,0,0,0,0,0,0,2
8081,0,0,0,1,0,0,0,0,0,0,0,0,1
8080,0,0,1,0,0,0,0,0,0,1,0,0,1
8079,0,0,1,0,0,0,0,0,0,0,0,0,2
8076,1,0,0,0,0,0,0,0,0,1,0,0,2
8075,0,0,1,0,0,0,0,0,0,0,0,1,1
8073,1,0,0,0,0,0,0,0,0,0,0,1,2
8071,0,0,1,0,0,0,1,0,0,1,0,1,1
8070,0,0,0,1,0,0,0,0,0,0,0,1,1
8069,0,0,1,0,0,0,1,0,0,1,0,1,1
8068,0,0,1,0,0,0,0,0,0,0,0,1,1
8066,0,1,0,0,0,0,0,0,0,1,0,1,2
8065,0,0,0,0,1,0,0,0,0,0,0,0,1
8064,1,0,0,0,0,0,0,0,0,0,0,1,2
8063,0,0,0,0,1,0,0,0,0,1,0,1,1
8061,0,0,1,0,0,0,0,0,0,0,0,1,1
8104,0,0,0,1,0,0,0,0,0,0,0,0,2
8107,1,0,0,0,0,0,0,0,0,1,0,0,2
8304,0,0,0,1,0,0,0,0,0,1,0,0,2
8108,0,0,0,1,0,0,0,0,0,0,0,1,2
8145,1,0,0,0,0,0,0,0,0,1,0,1,1
8144,0,0,1,0,0,0,0,0,0,0,0,1,1
8142,0,1,0,0,0,0,0,0,0,1,0,0,2
8141,0,1,0,0,0,0,0,0,0,0,0,0,1
8140,1,0,0,0,0,0,0,0,0,1,0,1,1
8139,1,0,0,0,0,0,0,0,0,1,1,0,2
8137,1,0,0,0,0,0,0,0,0,0,0,0,1
8136,0,1,0,0,0,0,0,0,0,0,0,1,2
8132,1,0,0,0,0,0,0,0,0,0,0,0,1
8131,0,1,0,0,0,0,0,0,0,1,0,0,2
8130,0,1,0,0,0,0,0,0,0,0,0,1,2
8129,0,0,1,0,0,0,0,0,0,1,0,1,2
8128,0,1,0,0,0,0,0,0,0,0,0,1,2
8127,0,1,0,0,0,0,0,0,0,0,0,1,2
8126,0,0,0,0,1,0,0,0,0,0,0,0,1
8125,1,0,0,0,0,0,0,0,0,0,0,1,2
8124,0,0,1,0,0,0,0,0,0,0,0,1,1
8123,0,1,0,0,0,0,0,0,0,1,0,1,2
8122,0,0,0,1,0,0,0,0,0,0,0,0,2
8121,1,0,0,0,0,0,0,0,0,1,0,1,1
8120,0,1,0,0,0,0,0,0,0,0,0,0,1
8119,0,0,1,0,0,0,0,0,0,1,0,0,1
8117,0,1,0,0,0,0,0,0,0,1,0,0,2
8116,0,0,1,0,0,0,0,0,0,1,0,0,1
8113,0,0,1,0,0,0,0,0,0,1,0,1,2
8112,0,0,1,0,0,0,0,0,0,1,0,0,1
8111,0,1,0,0,0,0,0,0,0,1,0,0,2
8110,0,0,1,0,0,0,0,0,0,0,0,0,2
8109,0,1,0,0,0,0,0,0,0,0,0,0,1
8060,0,1,0,0,0,0,0,0,0,0,0,0,1
8059,1,0,0,0,0,0,0,0,0,1,0,1,1
8058,1,0,0,0,0,0,0,0,0,0,0,0,1
8056,1,0,0,0,0,0,0,0,0,1,0,0,2
8015,0,1,0,0,0,0,0,0,0,1,0,1,2
8013,1,0,0,0,0,0,0,0,0,0,0,0,1
8012,1,0,0,0,0,0,0,0,0,0,0,1,2
8011,0,1,0,0,0,0,1,0,0,0,0,1,2
8010,1,0,0,0,0,0,0,0,0,1,0,1,1
8009,1,0,0,0,0,0,0,0,0,1,0,0,2
8008,0,0,1,0,0,0,0,0,0,0,0,1,1
8007,1,0,0,0,0,0,0,0,0,0,0,0,1
8006,0,1,0,0,0,0,0,0,0,1,0,1,2
8005,0,0,1,0,0,0,0,0,0,0,0,0,2
8004,0,1,0,0,0,0,0,0,0,0,0,0,1
8003,0,0,0,1,0,0,0,0,0,1,0,1,1
8002,0,0,1,0,0,0,0,0,0,0,0,1,1
8001,0,1,0,0,0,0,0,0,0,0,0,0,1
8000,0,0,1,0,0,0,0,0,0,0,0,1,1
7999,0,1,0,0,0,0,0,0,0,1,0,1,2
7998,0,0,1,0,0,0,0,0,0,1,0,1,2
7997,0,0,1,0,0,0,0,0,0,1,0,0,1
7996,0,0,1,0,0,0,0,0,0,1,0,1,2
7994,0,0,0,1,0,0,0,0,0,0,0,0,2
7993,1,0,0,0,0,0,0,0,0,1,0,0,2
7992,0,0,0,1,0,0,1,0,0,0,0,0,1
7991,0,1,0,0,0,0,0,0,0,1,0,1,2
7990,0,0,0,0,1,0,0,0,0,1,0,0,1
7989,0,0,1,0,0,0,0,0,0,0,0,0,2
7988,0,0,0,0,1,0,0,0,0,0,0,1,2
7987,0,0,1,0,0,0,0,0,0,0,0,1,1
7986,0,1,0,0,0,0,0,0,0,0,0,1,2
7985,0,0,1,0,0,0,1,0,0,0,0,0,3
8016,0,1,0,0,0,0,0,0,0,0,0,0,1
8017,0,0,0,1,0,0,0,0,0,1,0,1,1
8018,1,0,0,0,0,0,0,0,0,1,0,0,2
8037,1,0,0,0,0,0,0,0,0,0,0,1,2
8054,0,1,0,0,0,0,0,0,0,1,0,0,2
8053,1,0,0,0,0,0,0,0,0,0,0,0,1
8052,0,1,0,0,0,0,0,0,0,0,0,0,1
8050,0,1,0,0,0,0,0,0,0,1,0,1,2
8049,0,0,0,0,1,0,0,0,0,0,0,0,2
8047,0,1,0,0,0,0,0,0,0,1,0,0,2
8046,0,1,0,0,0,0,0,0,0,1,0,1,2
8044,0,0,1,0,0,0,0,0,0,1,0,0,1
8043,0,1,0,0,0,0,0,0,0,1,0,0,2
8042,0,1,0,0,0,0,0,0,0,0,0,1,2
8041,1,0,0,0,0,0,0,0,0,0,0,0,1
8040,0,1,0,0,0,0,0,0,0,1,0,0,2
8038,0,1,0,0,0,0,0,0,0,0,0,1,2
8036,0,1,0,0,0,0,0,0,0,1,0,0,2
8019,0,0,1,0,0,0,0,0,0,0,0,0,2
8035,0,1,0,0,0,0,0,0,0,0,0,0,1
8034,0,1,0,0,0,0,0,0,0,0,0,1,2
8033,0,1,0,0,0,0,0,0,0,1,0,1,2
8032,0,0,0,1,0,0,0,0,0,0,0,1,2
8031,0,0,1,0,0,0,0,0,0,1,0,0,1
8030,0,0,0,1,0,0,0,0,0,0,0,1,2
8029,0,0,0,1,0,0,0,0,0,0,0,0,2
8028,0,1,0,0,0,0,0,0,0,1,0,1,2
8026,1,0,0,0,0,0,1,0,0,1,0,1,2
8023,0,0,1,0,0,0,0,0,0,1,0,0,1
8022,1,0,0,0,0,0,0,0,0,1,0,1,1
8021,0,1,0,0,0,0,0,0,0,0,0,0,1
8020,1,0,0,0,0,0,0,0,0,0,0,1,2
8147,0,1,0,0,0,0,0,0,0,1,0,1,2
8148,0,1,0,0,0,0,0,0,0,0,0,1,2
8149,0,0,0,1,0,0,0,0,0,1,0,1,1
8232,1,0,0,0,0,0,0,0,0,0,0,1,2
8267,1,0,0,0,0,0,0,0,0,1,0,0,2
8266,0,1,0,0,0,0,0,0,0,0,0,0,1
8265,0,1,0,0,0,0,0,0,0,0,0,0,2
8264,1,0,0,0,0,0,0,0,0,0,0,1,2
8263,1,0,0,0,0,0,0,0,0,0,0,1,2
8262,0,1,0,0,0,0,0,0,0,1,0,0,2
8261,1,0,0,0,0,0,0,0,0,0,0,0,1
8260,1,0,0,0,0,0,0,0,0,1,0,1,1
8259,0,1,0,0,0,0,1,0,0,1,0,1,2
8257,0,0,0,1,0,0,0,0,0,0,0,1,2
8256,1,0,0,0,0,0,0,0,0,1,0,1,1
8255,0,0,0,1,0,0,0,0,0,1,0,0,2
8254,0,1,0,0,0,0,0,0,0,0,0,0,2
8253,0,0,1,0,0,0,0,0,0,1,0,1,2
8252,0,1,0,0,0,0,0,0,0,1,0,0,2
8251,1,0,0,0,0,0,1,0,0,0,0,0,2
8249,0,1,0,0,0,0,0,0,0,1,0,0,2
8247,1,0,0,0,0,0,0,0,0,1,0,0,2
8246,0,1,0,0,0,0,0,0,0,0,0,1,2
8245,0,1,0,0,0,0,0,0,0,0,0,1,2
8244,0,1,0,0,0,0,0,0,0,0,0,0,2
8243,0,0,1,0,0,0,0,0,0,1,0,1,2
8242,0,1,0,0,0,0,0,0,0,1,0,0,2
8241,0,0,1,0,0,0,0,0,0,0,0,1,1
8240,0,0,0,1,0,0,0,0,0,0,0,0,2
8239,1,0,0,0,0,0,1,0,0,1,0,0,1
8238,0,0,1,0,0,0,0,0,0,1,0,0,1
8237,0,1,0,0,0,0,0,0,0,1,0,0,2
8236,0,0,1,0,0,0,1,0,0,1,0,0,2
8268,0,0,1,0,0,0,0,0,0,1,0,1,2
8269,0,0,0,1,0,0,0,0,0,0,0,0,2
8270,0,0,1,0,0,0,0,0,0,1,0,1,2
8288,1,0,0,0,0,0,0,0,0,1,0,0,2
8303,0,0,1,0,0,0,1,0,0,1,0,0,2
8302,0,0,0,0,1,0,0,0,0,0,0,0,2
8301,0,1,0,0,0,0,0,0,0,0,0,0,2
8300,0,1,0,0,0,0,1,0,0,0,0,1,2
8299,0,1,0,0,0,0,0,0,0,0,0,1,2
8298,0,0,1,0,0,0,0,0,0,0,0,1,2
8297,0,0,0,1,0,0,1,0,0,1,0,0,3
8296,0,0,1,0,0,0,0,0,0,1,0,0,1
8295,0,0,1,0,0,0,0,0,0,1,0,0,2
8294,1,0,0,0,0,0,0,1,0,0,0,1,0
8293,0,0,0,1,0,0,0,0,0,1,0,0,2
8292,0,1,0,0,0,0,0,0,0,1,0,1,2
8291,0,0,0,1,0,0,0,0,0,1,0,0,2
8287,1,0,0,0,0,0,0,0,0,0,0,1,2
8271,1,0,0,0,0,0,0,0,0,1,0,1,1
8286,0,1,0,0,0,0,0,0,0,0,0,0,2
8285,0,0,0,1,0,0,0,0,0,1,0,0,2
8284,0,0,1,0,0,0,0,0,0,1,0,1,2
8283,0,1,0,0,0,0,0,0,0,0,0,0,2
8282,1,0,0,0,0,0,0,0,0,1,0,1,1
8281,1,0,0,0,0,0,0,0,0,1,0,1,1
8280,0,1,0,0,0,0,0,0,0,1,0,1,2
8278,1,0,0,0,0,0,0,0,0,0,0,1,2
8277,1,0,0,0,0,0,0,0,0,0,0,1,2
8276,0,0,1,0,0,0,0,0,0,0,0,1,2
8274,1,0,0,0,0,0,0,0,0,1,0,0,2
8273,0,1,0,0,0,0,0,0,0,1,0,1,2
8272,1,0,0,0,0,0,0,0,0,1,0,0,2
8235,0,0,1,0,0,0,0,0,0,1,0,1,2
8231,0,0,1,0,0,0,0,0,0,0,0,1,2
8150,1,0,0,0,0,0,0,0,0,1,0,0,2
8230,0,0,0,1,0,0,0,0,0,1,0,0,2
8188,0,0,1,0,0,0,0,0,0,1,0,0,2
8187,1,0,0,0,0,0,1,0,0,1,0,0,1
8186,0,1,0,0,0,0,0,0,0,0,0,1,2
8185,1,0,0,0,0,0,0,0,0,0,0,1,2
8184,0,0,1,0,0,0,0,0,0,0,0,1,2
8183,0,0,0,0,0,1,0,0,0,1,0,0,2
8181,1,0,0,0,0,0,0,0,0,0,0,1,2
8180,0,0,0,1,0,0,0,0,0,1,0,0,2
8178,0,1,0,0,0,0,0,0,0,1,0,0,2
8177,0,1,0,0,0,0,0,0,0,0,0,1,2
8175,1,0,0,0,0,0,0,0,0,0,0,1,2
8174,0,0,1,0,0,0,0,0,0,0,0,1,2
8171,1,0,0,0,0,0,0,0,0,1,0,0,2
8170,0,0,1,0,0,0,0,0,0,0,0,1,2
8169,0,0,1,0,0,0,0,0,0,0,0,0,2
8168,0,0,0,1,0,0,0,0,0,0,0,0,2
8167,0,0,1,0,0,0,0,0,0,1,0,1,2
8166,0,0,0,1,0,0,0,0,0,1,0,0,2
8165,0,0,1,0,0,0,0,0,0,0,0,1,2
8163,0,1,0,0,0,0,0,0,0,0,0,1,2
8162,0,1,0,0,0,0,0,0,0,0,0,1,2
8161,1,0,0,0,0,0,0,0,0,1,0,0,2
8160,0,1,0,0,0,0,0,0,0,0,0,0,2
8158,0,1,0,0,0,0,0,0,0,1,0,1,2
8157,0,0,0,0,1,0,0,0,0,1,0,1,1
8155,0,1,0,0,0,0,1,0,0,1,0,0,2
8154,0,0,1,0,0,0,0,0,0,0,0,1,2
8153,0,0,0,1,0,0,0,0,0,0,0,1,2
8151,1,0,0,0,0,0,0,0,0,0,0,1,2
8189,1,0,0,0,0,0,0,1,0,0,0,1,1
8190,0,0,1,0,0,0,0,0,0,1,0,1,2
8192,0,0,0,1,0,0,1,0,0,0,0,1,1
8210,1,0,0,0,0,0,0,0,0,0,0,0,1
8229,0,1,0,0,0,0,0,0,0,0,0,0,2
8228,1,0,0,0,0,0,0,0,0,1,0,0,2
8227,1,0,0,0,0,0,0,0,0,1,0,0,2
8226,1,0,0,0,0,0,0,0,0,1,0,0,2
8222,0,0,1,0,0,0,0,0,0,1,0,1,2
8221,0,0,1,0,0,0,0,0,0,0,0,1,2
8220,0,0,1,0,0,0,0,0,0,1,0,1,2
8218,0,1,0,0,0,0,0,0,0,1,0,0,2
8217,0,0,1,0,0,0,1,0,0,0,0,0,3
8214,0,0,1,0,0,0,0,0,0,1,0,1,2
8213,1,0,0,0,0,0,0,0,0,1,0,0,2
8212,0,0,1,0,0,0,0,0,0,1,0,0,2
8211,1,0,0,0,0,0,0,0,0,0,0,0,2
8209,0,0,1,0,0,0,0,0,0,1,0,0,2
8193,1,0,0,0,0,0,0,0,0,0,0,1,2
8208,0,1,0,0,0,0,0,0,0,1,0,1,2
8207,1,0,0,0,0,0,0,0,0,1,0,1,1
8206,0,0,0,0,0,1,1,0,0,0,0,1,3
8204,0,0,0,0,0,1,0,0,0,0,0,0,1
8203,0,0,0,1,0,0,0,0,0,1,0,0,2
8202,0,0,0,1,0,0,0,0,0,1,0,1,1
8201,1,0,0,0,0,0,0,0,0,0,0,0,2
8200,0,1,0,0,0,0,0,0,0,1,0,1,2
8199,0,1,0,0,0,0,0,0,0,0,0,0,2
8198,0,1,0,0,0,0,0,0,0,0,0,0,2
8197,0,1,0,0,0,0,0,0,0,1,0,1,2
8196,0,1,0,0,0,0,0,0,0,0,0,0,2
8194,0,1,0,0,0,0,0,0,0,0,0,1,2
7869,1,0,0,0,0,0,0,0,0,1,0,0,2
5001,0,1,0,0,0,0,0,0,0,0,0,0,2
5725,1,0,0,0,0,0,0,0,0,1,0,0,2
1905,1,0,0,0,0,0,0,0,0,1,0,1,2
1922,0,0,0,1,0,0,0,0,0,1,0,0,2
1920,0,1,0,0,0,0,0,0,0,0,0,1,2
1919,0,1,0,0,0,0,1,0,0,0,0,1,2
1918,0,0,1,0,0,0,0,0,0,1,0,0,2
1917,1,0,0,0,0,0,0,0,0,0,0,0,2
1916,0,1,0,0,0,0,1,0,0,1,0,1,2
1915,0,0,1,0,0,0,0,0,0,0,0,0,2
1913,0,0,1,0,0,0,0,0,0,1,0,1,2
1912,0,0,0,1,0,0,0,0,0,0,0,1,2
1911,1,0,0,0,0,0,0,0,0,1,0,1,2
1909,1,0,0,0,0,0,0,0,0,0,0,1,2
1908,1,0,0,0,0,0,0,0,0,0,0,1,2
1907,0,1,0,0,0,0,0,0,0,0,0,1,2
1906,1,0,0,0,0,0,0,0,0,0,0,1,2
1904,0,0,1,0,0,0,0,0,0,0,0,1,2
1878,0,0,0,0,0,1,0,0,0,0,0,0,2
1903,0,0,1,0,0,0,0,0,0,0,0,0,2
1902,1,0,0,0,0,0,0,0,0,0,0,1,2
1901,0,1,0,0,0,0,0,0,0,0,0,0,2
1900,0,0,0,1,0,0,0,0,0,0,0,1,2
1899,0,0,0,1,0,0,0,0,0,0,0,1,2
1898,0,1,0,0,0,0,0,0,0,1,0,0,2
1897,0,0,1,0,0,0,1,0,0,0,0,1,2
1895,0,0,0,1,0,0,0,0,0,1,0,1,1
1893,1,0,0,0,0,0,0,0,0,0,0,0,2
1888,0,0,0,1,0,0,0,0,0,1,0,1,2
1887,1,0,0,0,0,0,0,0,0,0,0,0,2
1885,1,0,0,0,0,0,0,0,0,1,0,1,2
1883,0,0,1,0,0,0,0,0,0,1,0,1,2
1881,0,0,0,1,0,0,0,0,0,0,0,0,2
1923,0,1,0,0,0,0,0,0,0,0,0,0,2
1924,0,1,0,0,0,0,0,0,0,0,0,0,2
1925,1,0,0,0,0,0,0,0,0,1,0,1,2
1926,0,0,0,1,0,0,0,0,0,1,0,1,2
1965,0,1,0,0,0,0,0,0,0,1,0,0,2
1964,0,0,1,0,0,0,0,0,0,1,0,1,2
1963,0,0,0,0,0,1,0,0,0,0,0,1,2
1962,0,0,1,0,0,0,0,0,0,0,0,0,2
1961,0,0,1,0,0,0,0,0,0,1,0,1,2
1957,1,0,0,0,0,0,0,0,0,1,0,1,2
1955,0,1,0,0,0,0,0,0,0,0,0,0,2
1954,0,0,0,1,0,0,0,0,0,1,0,0,2
1953,1,0,0,0,0,0,0,0,0,0,0,1,2
1952,0,1,0,0,0,0,0,0,0,0,0,0,2
1951,1,0,0,0,0,0,0,0,0,1,0,0,2
1950,1,0,0,0,0,0,0,0,0,0,0,1,2
1946,1,0,0,0,0,0,0,0,0,0,0,1,2
1945,1,0,0,0,0,0,0,0,0,0,0,1,2
1944,0,1,0,0,0,0,0,0,0,0,0,0,2
1943,0,0,1,0,0,0,1,0,0,1,0,1,2
1942,0,0,0,1,0,0,0,0,0,0,0,1,2
1941,0,0,1,0,0,0,0,0,0,0,0,1,2
1939,0,0,1,0,0,0,0,0,0,1,0,0,2
1938,0,0,1,0,0,0,0,0,0,0,0,1,2
1937,0,1,0,0,0,0,0,0,0,1,0,0,2
1936,1,0,0,0,0,0,0,0,0,1,0,0,2
1934,0,0,1,0,0,0,0,0,0,1,0,0,2
1932,1,0,0,0,0,0,0,0,0,1,0,0,2
1931,0,1,0,0,0,0,0,0,0,1,0,0,2
1930,0,1,0,0,0,0,0,0,0,0,0,1,2
1929,0,1,0,0,0,0,0,0,0,0,0,1,2
1928,0,0,1,0,0,0,0,1,0,1,0,0,0
1927,0,0,1,0,0,0,0,0,0,1,0,1,2
1880,0,1,0,0,0,0,0,0,0,0,0,0,2
1877,0,1,0,0,0,0,0,0,0,0,0,1,2
1967,0,0,1,0,0,0,0,0,0,1,0,1,2
1797,0,1,0,0,0,0,1,0,0,0,0,1,3
1821,1,0,0,0,0,0,0,0,0,0,0,1,2
1818,1,0,0,0,0,0,0,0,0,1,0,0,2
1817,0,1,0,0,0,0,0,0,0,1,0,1,2
1816,1,0,0,0,0,0,0,0,0,0,0,1,2
1815,0,0,1,0,0,0,0,0,0,1,0,1,2
1813,0,1,0,0,0,0,0,0,0,1,0,1,2
1811,0,1,0,0,0,0,0,0,0,1,0,1,2
1810,0,0,1,0,0,0,0,0,0,0,0,0,2
1809,1,0,0,0,0,0,0,0,0,1,0,1,2
1808,0,1,0,0,0,0,0,0,0,0,0,1,2
1805,1,0,0,0,0,0,0,0,0,0,0,1,2
1801,1,0,0,0,0,0,0,0,0,0,0,0,2
1800,0,0,1,0,0,0,0,0,0,0,0,1,2
1799,0,0,0,0,1,0,0,0,0,0,0,0,2
1796,0,0,0,1,0,0,1,0,0,0,0,1,2
1872,0,0,0,0,0,1,0,0,0,0,0,0,2
1795,0,1,0,0,0,0,0,0,0,0,0,1,2
1794,1,0,0,0,0,0,0,0,0,0,0,1,2
1792,0,1,0,0,0,0,0,0,0,1,0,0,2
1791,0,1,0,0,0,0,0,0,0,0,0,1,2
1790,0,0,1,0,0,0,0,0,0,1,0,0,2
1789,1,0,0,0,0,0,0,0,0,1,0,1,2
1788,0,1,0,0,0,0,0,0,0,0,0,1,2
1787,0,1,0,0,0,0,0,0,0,0,0,1,2
1786,0,1,0,0,0,0,0,0,0,1,0,1,2
1784,0,1,0,0,0,0,0,0,0,0,0,1,2
1783,0,0,0,1,0,0,0,0,0,1,0,1,2
1782,1,0,0,0,0,0,0,0,0,0,0,0,2
1781,0,1,0,0,0,0,0,0,0,1,0,0,2
1780,0,0,0,1,0,0,0,0,0,0,0,1,2
1822,0,1,0,0,0,0,0,0,0,1,0,0,2
1823,0,1,0,0,0,0,0,0,0,0,0,0,2
1825,0,0,1,0,0,0,0,0,0,1,0,0,2
1826,0,0,1,0,0,0,0,0,0,1,0,1,2
1871,1,0,0,0,0,0,0,0,0,1,0,0,2
1869,0,1,0,0,0,0,0,0,0,1,0,1,2
1868,0,0,1,0,0,0,1,0,0,0,0,1,2
1867,1,0,0,0,0,0,0,0,0,0,0,0,2
1866,1,0,0,0,0,0,0,0,0,0,0,1,2
1865,0,1,0,0,0,0,0,0,0,0,0,0,2
1864,1,0,0,0,0,0,0,0,0,0,0,0,2
1863,0,0,1,0,0,0,0,0,0,0,0,1,2
1860,0,0,0,1,0,0,0,0,0,0,0,1,2
1858,0,1,0,0,0,0,1,0,0,0,0,1,3
1857,0,1,0,0,0,0,0,0,0,1,0,0,2
1856,0,1,0,0,0,0,0,0,0,1,0,0,2
1855,1,0,0,0,0,0,0,0,0,1,0,0,2
1854,0,1,0,0,0,0,0,0,0,1,0,1,2
1853,0,0,1,0,0,0,0,0,0,0,0,0,2
1852,1,0,0,0,0,0,0,0,0,1,0,1,2
1851,1,0,0,0,0,0,0,0,0,1,0,0,2
1849,0,1,0,0,0,0,0,0,0,1,0,1,2
1848,0,0,1,0,0,0,0,0,0,1,0,0,2
1844,0,0,1,0,0,0,0,0,0,0,0,1,2
1843,1,0,0,0,0,0,0,0,0,1,0,0,2
1841,1,0,0,0,0,0,0,0,0,0,0,1,2
1837,0,1,0,0,0,0,1,0,0,1,0,0,2
1836,0,1,0,0,0,0,0,0,0,0,0,0,2
1835,0,0,1,0,0,0,0,0,0,1,0,0,2
1833,1,0,0,0,0,0,0,0,0,1,0,0,2
1831,1,0,0,0,0,0,0,0,0,1,0,0,2
1828,0,1,0,0,0,0,0,0,0,1,0,1,2
1827,1,0,0,0,0,0,0,0,0,1,0,1,2
1966,0,0,0,0,1,0,1,0,0,0,0,0,0
1968,0,0,1,0,0,0,0,0,0,0,0,0,2
1421,1,0,0,0,0,0,0,0,0,1,0,0,2
2087,1,0,0,0,0,0,0,0,0,0,0,0,2
2104,0,0,0,0,0,1,0,0,0,1,0,1,2
2103,0,1,0,0,0,0,0,0,0,0,0,0,2
2100,0,0,0,0,1,0,0,0,0,0,0,1,2
2099,0,1,0,0,0,0,0,0,0,1,0,0,2
2098,0,0,0,1,0,0,0,0,0,0,0,0,2
2097,0,1,0,0,0,0,0,0,0,0,0,1,2
2096,0,0,0,1,0,0,0,0,0,1,0,0,2
2095,0,0,0,1,0,0,0,0,0,1,0,1,2
2094,1,0,0,0,0,0,1,0,0,0,0,0,2
2093,1,0,0,0,0,0,0,0,0,0,0,0,2
2092,0,0,0,1,0,0,0,0,0,0,0,1,2
2091,0,1,0,0,0,0,0,0,0,1,0,0,2
2089,0,0,1,0,0,0,0,0,0,1,0,1,2
2088,1,0,0,0,0,0,0,0,0,1,0,1,2
2086,0,1,0,0,0,0,0,0,0,0,0,0,2
2062,0,1,0,0,0,0,0,0,0,0,0,0,2
2083,1,0,0,0,0,0,0,0,0,1,0,0,2
2081,0,0,0,1,0,0,1,0,0,0,0,1,2
2080,0,0,0,0,1,0,0,0,0,0,0,0,2
2079,1,0,0,0,0,0,0,0,0,0,0,0,2
2078,1,0,0,0,0,0,0,0,0,1,0,1,2
2077,0,1,0,0,0,0,0,0,0,1,0,1,2
2076,0,1,0,0,0,0,0,0,0,0,0,1,2
2075,1,0,0,0,0,0,0,0,0,1,0,0,2
2071,1,0,0,0,0,0,0,0,0,1,0,0,2
2070,0,0,0,0,1,0,0,0,0,0,0,0,2
2068,0,0,0,0,0,1,0,0,0,0,0,1,2
2067,1,0,0,0,0,0,0,0,0,1,0,0,2
2066,1,0,0,0,0,0,0,0,0,0,0,1,2
2064,0,0,1,0,0,0,0,0,0,1,0,0,2
2105,0,0,1,0,0,0,0,0,0,1,0,0,2
2107,1,0,0,0,0,0,0,0,0,0,0,0,2
2108,0,1,0,0,0,0,1,0,0,0,0,0,2
2110,0,0,1,0,0,0,0,0,0,0,0,1,2
